user_id,profile
5498,"Movie Bad Boys Michael Bay Will Smith, Martin Lawrence, TÃ©a Leoni, TchÃ©ky Karyo, Theresa Randle, Joe Pantoliano, Emmanuel Xuereb, Michael Imperioli, Nestor Serrano, Julio Oscar Mechoso United States October 1, 2019 1995 R 119 min Action & Adventure, Comedies In this fast-paced actioner, two Miami narcotics cops are hot on the trail of a master crook who has snatched $100 million worth of heroin."
2056,"Movie Animal Crackers Tony Bancroft, Scott Christian Sava Emily Blunt, John Krasinski, Ian McKellen, Danny DeVito, Raven-SymonÃ©, Patrick Warburton, Wallace Shawn, Gilbert Gottfried, Tara Strong, Harvey Fierstein, James Arnold Taylor, Kevin Grevioux, Sylvester Stallone, Lydia Rose Taylor China, Spain, South Korea, United States July 24, 2020 2020 TV-Y7 106 min Children & Family Movies, Comedies Enchanted animal crackers turn Owen into whatever shape he eats! But to save the family circus, he'll have to keep them out of his evil uncle's hands."
2134,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
4184,"Movie Coach Carter Thomas Carter Samuel L. Jackson, Rob Brown, Robert Ri'chard, Rick Gonzalez, Nana Gbewonyo, Antwon Tanner, Channing Tatum, Ashanti, Texas Battle, Denise Dowse, Debbi Morgan United States, Germany January 1, 2020 2005 PG-13 137 min Dramas, Sports Movies Controversial basketball coach Ken Carter puts school before sports and benches his undefeated high school team for poor academic performance."
4925,"Movie Animal Crackers Tony Bancroft, Scott Christian Sava Emily Blunt, John Krasinski, Ian McKellen, Danny DeVito, Raven-SymonÃ©, Patrick Warburton, Wallace Shawn, Gilbert Gottfried, Tara Strong, Harvey Fierstein, James Arnold Taylor, Kevin Grevioux, Sylvester Stallone, Lydia Rose Taylor China, Spain, South Korea, United States July 24, 2020 2020 TV-Y7 106 min Children & Family Movies, Comedies Enchanted animal crackers turn Owen into whatever shape he eats! But to save the family circus, he'll have to keep them out of his evil uncle's hands."
3026,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
6794,"Movie Bliss Lance Young Craig Sheffer, Sheryl Lee, Terence Stamp, Casey Siemaszko, Spalding Gray, Lois Chiles, Blu Mankuma, Ken Camroux-Taylor, Eli Gabay, Molly Parker Canada, United States June 2, 2021 1997 R 103 min Dramas, Romantic Movies Two young newlyweds seek out the help of unlicensed sex therapist Baltazar, who initiates the couple into the mysteries of tantric sex."
2149,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
7165,"Movie Diary of a Chambermaid BenoÃ®t Jacquot LÃ©a Seydoux, Vincent Lindon, Clotilde Mollet, HervÃ© Pierre, MÃ©lodie Valemberg, Patrick d'AssumÃ§ao, Vincent Lacoste, JosÃ©phine Derenne, Dominique Reymond France, Belgium December 3, 2016 2015 NR 96 min Dramas, International Movies An attractive young woman goes to work as a chambermaid for a troublesome couple. The wife is unreasonable, and the husband won't stop hitting on her."
847,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
5164,"Movie Dante's Peak Roger Donaldson Pierce Brosnan, Linda Hamilton, Elizabeth Hoffman, Jamie RenÃ©e Smith, Jeremy Foley, Charles Hallahan, Grant Heslov, Kirk Trutner, Arabella Field, Tzi Ma United States September 1, 2019 1997 PG-13 108 min Action & Adventure When a volcanologist comes to investigate the recent rumblings of a dormant volcano, a massive eruption has everyone in town fighting for their lives."
3798,"Movie Awara Paagal Deewana Vikram Bhatt Akshay Kumar, Sunil Shetty, Aftab Shivdasani, Preeti Jhangiani, Amrita Arora, Aarti Chhabria, Paresh Rawal, Johny Lever, Rahul Dev, Supriya Pilgaonkar India February 16, 2021 2002 TV-14 162 min Action & Adventure, Comedies, Dramas A dentist unwittingly becomes caught in the madcap fight between two criminal brothers-in-law trying to kill one another off to claim their inheritance."
9124,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
7273,"Movie Kill Bill: Vol. 2 Quentin Tarantino Uma Thurman, David Carradine, Michael Madsen, Daryl Hannah, Gordon Liu, Michael Parks, Perla Haney-Jardine, Helen Kim, Claire Smithies, Clark Middleton United States January 1, 2020 2004 R 137 min Action & Adventure The Bride has three left on her rampage list: Budd, Elle Driver and Bill himself. But when she arrives at Bill's house, she's in for a surprise."
4200,"Movie BASEketball David Zucker Trey Parker, Matt Stone, Dian Bachar, Yasmine Bleeth, Jenny McCarthy, Ernest Borgnine, Robert Vaughn, Trevor Einhorn United States November 1, 2018 1998 R 103 min Comedies, Sports Movies When two slackers' made-up sport, BASEketball, becomes a national craze, they hope to cash in on the basketball/baseball hybrid's popularity."
3053,"Movie Bad Boys II Michael Bay Will Smith, Martin Lawrence, Jordi MollÃ , Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez United States October 1, 2019 2003 R 147 min Action & Adventure, Comedies In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
7919,"Movie Animal Crackers Tony Bancroft, Scott Christian Sava Emily Blunt, John Krasinski, Ian McKellen, Danny DeVito, Raven-SymonÃ©, Patrick Warburton, Wallace Shawn, Gilbert Gottfried, Tara Strong, Harvey Fierstein, James Arnold Taylor, Kevin Grevioux, Sylvester Stallone, Lydia Rose Taylor China, Spain, South Korea, United States July 24, 2020 2020 TV-Y7 106 min Children & Family Movies, Comedies Enchanted animal crackers turn Owen into whatever shape he eats! But to save the family circus, he'll have to keep them out of his evil uncle's hands."
4959,"Movie Benji: Off the Leash Joe Camp Nick Whitaker, Chris Kendrick, Randall Newsome, Duane Stephens, Lincoln Hoppe, Christy Summerhays, Scott Wilkinson United States March 6, 2018 2004 PG 100 min Children & Family Movies, Dramas Benji is back in this charming story that's told from the pooch's point of view, tracking his early days as a pup to his current life in showbiz."
1134,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
5979,"Movie Bad Boys Michael Bay Will Smith, Martin Lawrence, TÃ©a Leoni, TchÃ©ky Karyo, Theresa Randle, Joe Pantoliano, Emmanuel Xuereb, Michael Imperioli, Nestor Serrano, Julio Oscar Mechoso United States October 1, 2019 1995 R 119 min Action & Adventure, Comedies In this fast-paced actioner, two Miami narcotics cops are hot on the trail of a master crook who has snatched $100 million worth of heroin."
5103,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
4180,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
9791,"Movie Bad Boys Michael Bay Will Smith, Martin Lawrence, TÃ©a Leoni, TchÃ©ky Karyo, Theresa Randle, Joe Pantoliano, Emmanuel Xuereb, Michael Imperioli, Nestor Serrano, Julio Oscar Mechoso United States October 1, 2019 1995 R 119 min Action & Adventure, Comedies In this fast-paced actioner, two Miami narcotics cops are hot on the trail of a master crook who has snatched $100 million worth of heroin."
6788,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
9728,"Movie Charlie's Angels McG Cameron Diaz, Drew Barrymore, Lucy Liu, Bill Murray, Sam Rockwell, Kelly Lynch, Tim Curry, Crispin Glover, Matt LeBlanc, LL Cool J, Tom Green, Luke Wilson United States, Germany July 1, 2021 2000 PG-13 98 min Action & Adventure, Comedies A tight-knit trio of specially trained agents wield weapons â and charm â as they track down stolen software in this reboot of the classic TV series."
4467,"Movie Bad Boys II Michael Bay Will Smith, Martin Lawrence, Jordi MollÃ , Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez United States October 1, 2019 2003 R 147 min Action & Adventure, Comedies In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
2677,"Movie Diary of a Chambermaid BenoÃ®t Jacquot LÃ©a Seydoux, Vincent Lindon, Clotilde Mollet, HervÃ© Pierre, MÃ©lodie Valemberg, Patrick d'AssumÃ§ao, Vincent Lacoste, JosÃ©phine Derenne, Dominique Reymond France, Belgium December 3, 2016 2015 NR 96 min Dramas, International Movies An attractive young woman goes to work as a chambermaid for a troublesome couple. The wife is unreasonable, and the husband won't stop hitting on her."
8806,"Movie Benji: Off the Leash Joe Camp Nick Whitaker, Chris Kendrick, Randall Newsome, Duane Stephens, Lincoln Hoppe, Christy Summerhays, Scott Wilkinson United States March 6, 2018 2004 PG 100 min Children & Family Movies, Dramas Benji is back in this charming story that's told from the pooch's point of view, tracking his early days as a pup to his current life in showbiz."
3517,"Movie Bliss Lance Young Craig Sheffer, Sheryl Lee, Terence Stamp, Casey Siemaszko, Spalding Gray, Lois Chiles, Blu Mankuma, Ken Camroux-Taylor, Eli Gabay, Molly Parker Canada, United States June 2, 2021 1997 R 103 min Dramas, Romantic Movies Two young newlyweds seek out the help of unlicensed sex therapist Baltazar, who initiates the couple into the mysteries of tantric sex."
881,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
9170,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
378,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
1156,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
456,"Movie Kill Bill: Vol. 2 Quentin Tarantino Uma Thurman, David Carradine, Michael Madsen, Daryl Hannah, Gordon Liu, Michael Parks, Perla Haney-Jardine, Helen Kim, Claire Smithies, Clark Middleton United States January 1, 2020 2004 R 137 min Action & Adventure The Bride has three left on her rampage list: Budd, Elle Driver and Bill himself. But when she arrives at Bill's house, she's in for a surprise."
2525,"Movie American Psycho Mary Harron Christian Bale, Willem Dafoe, Jared Leto, Reese Witherspoon, Samantha Mathis, ChloÃ« Sevigny, Justin Theroux, Josh Lucas, Matt Ross, Bill Sage, Cara Seymour, Guinevere Turner United States, Canada September 1, 2019 2000 R 102 min Comedies, Cult Movies, Dramas With chiseled good looks that belie his insanity, a businessman takes pathological pride in yuppie pursuits and indulges in sudden homicidal urges."
5237,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
3862,"Movie Do the Right Thing Spike Lee Danny Aiello, Ossie Davis, Ruby Dee, Richard Edson, Giancarlo Esposito, Spike Lee, Bill Nunn, John Turturro, Paul Benjamin, Frankie Faison, Samuel L. Jackson, Rosie Perez, Martin Lawrence, Miguel Sandoval United States September 1, 2021 1989 R 120 min Classic Movies, Comedies, Dramas On a sweltering day in Brooklyn, simmering racial tensions between residents rise to the surface and ignite rage, violence and tragedy."
8770,"Movie Bad Boys II Michael Bay Will Smith, Martin Lawrence, Jordi MollÃ , Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez United States October 1, 2019 2003 R 147 min Action & Adventure, Comedies In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
6690,"Movie A Cinderella Story Mark Rosman Hilary Duff, Chad Michael Murray, Jennifer Coolidge, Dan Byrd, Regina King, Julie Gonzalo, Lin Shaye, Madeline Zima, Andrea Avery, Mary Pat Gleason, Paul Rodriguez, Whip Hubley, Kevin Kilner, Erica Hubbard, Simon Helberg United States, Canada September 1, 2021 2004 PG 95 min Children & Family Movies, Comedies Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?"
2616,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
1252,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
198,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
4152,"Movie Charlie's Angels McG Cameron Diaz, Drew Barrymore, Lucy Liu, Bill Murray, Sam Rockwell, Kelly Lynch, Tim Curry, Crispin Glover, Matt LeBlanc, LL Cool J, Tom Green, Luke Wilson United States, Germany July 1, 2021 2000 PG-13 98 min Action & Adventure, Comedies A tight-knit trio of specially trained agents wield weapons â and charm â as they track down stolen software in this reboot of the classic TV series."
6087,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
8615,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
6407,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
2956,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
9498,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
7354,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
536,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
4092,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
2504,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
4749,"Movie Coach Carter Thomas Carter Samuel L. Jackson, Rob Brown, Robert Ri'chard, Rick Gonzalez, Nana Gbewonyo, Antwon Tanner, Channing Tatum, Ashanti, Texas Battle, Denise Dowse, Debbi Morgan United States, Germany January 1, 2020 2005 PG-13 137 min Dramas, Sports Movies Controversial basketball coach Ken Carter puts school before sports and benches his undefeated high school team for poor academic performance."
9160,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
9531,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
7167,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
1349,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
3509,"Movie A Cinderella Story Mark Rosman Hilary Duff, Chad Michael Murray, Jennifer Coolidge, Dan Byrd, Regina King, Julie Gonzalo, Lin Shaye, Madeline Zima, Andrea Avery, Mary Pat Gleason, Paul Rodriguez, Whip Hubley, Kevin Kilner, Erica Hubbard, Simon Helberg United States, Canada September 1, 2021 2004 PG 95 min Children & Family Movies, Comedies Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?"
7430,"Movie Bad Boys Michael Bay Will Smith, Martin Lawrence, TÃ©a Leoni, TchÃ©ky Karyo, Theresa Randle, Joe Pantoliano, Emmanuel Xuereb, Michael Imperioli, Nestor Serrano, Julio Oscar Mechoso United States October 1, 2019 1995 R 119 min Action & Adventure, Comedies In this fast-paced actioner, two Miami narcotics cops are hot on the trail of a master crook who has snatched $100 million worth of heroin."
5004,"Movie 50 First Dates Peter Segal Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph United States December 1, 2020 2004 PG-13 99 min Comedies, Romantic Movies After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day."
9833,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
2337,"Movie Big Fat Liar Shawn Levy Frankie Muniz, Paul Giamatti, Amanda Bynes, Amanda Detmer, Donald Faison, Sandra Oh, Russell Hornsby, Michael Bryan French, Christine Tucci, Lee Majors, John Cho United States, Germany January 15, 2020 2002 PG 88 min Children & Family Movies, Comedies Junior high students Jason and Kaylee take action when a greedy Hollywood producer turns Jason's essay into a hit film without giving him credit."
5067,"Movie Bliss Lance Young Craig Sheffer, Sheryl Lee, Terence Stamp, Casey Siemaszko, Spalding Gray, Lois Chiles, Blu Mankuma, Ken Camroux-Taylor, Eli Gabay, Molly Parker Canada, United States June 2, 2021 1997 R 103 min Dramas, Romantic Movies Two young newlyweds seek out the help of unlicensed sex therapist Baltazar, who initiates the couple into the mysteries of tantric sex."
3665,"Movie Catch Me If You Can Steven Spielberg Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye, Amy Adams, James Brolin, Brian Howe, Frank John Hughes, Steve Eastin United States, Canada August 1, 2021 2002 PG-13 142 min Dramas An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit."
3599,"Movie Bad Boys Michael Bay Will Smith, Martin Lawrence, TÃ©a Leoni, TchÃ©ky Karyo, Theresa Randle, Joe Pantoliano, Emmanuel Xuereb, Michael Imperioli, Nestor Serrano, Julio Oscar Mechoso United States October 1, 2019 1995 R 119 min Action & Adventure, Comedies In this fast-paced actioner, two Miami narcotics cops are hot on the trail of a master crook who has snatched $100 million worth of heroin."
6266,"Movie Bad Boys II Michael Bay Will Smith, Martin Lawrence, Jordi MollÃ , Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez United States October 1, 2019 2003 R 147 min Action & Adventure, Comedies In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
2030,"Movie Bliss Lance Young Craig Sheffer, Sheryl Lee, Terence Stamp, Casey Siemaszko, Spalding Gray, Lois Chiles, Blu Mankuma, Ken Camroux-Taylor, Eli Gabay, Molly Parker Canada, United States June 2, 2021 1997 R 103 min Dramas, Romantic Movies Two young newlyweds seek out the help of unlicensed sex therapist Baltazar, who initiates the couple into the mysteries of tantric sex."
7548,"Movie Boom Kaizad Gustad Amitabh Bachchan, Gulshan Grover, Jackie Shroff, Javed Jaffrey, Katrina Kaif, Madhu Sapre, Padma Lakshmi, Seema Biswas, Zeenat Aman, Boman Irani India March 1, 2018 2003 TV-MA 79 min Action & Adventure, Dramas, International Movies Following a fashion show mishap, three supermodels find themselves on the run from dangerous gangsters trying to recover a fortune in stolen diamonds."
8959,"Movie BASEketball David Zucker Trey Parker, Matt Stone, Dian Bachar, Yasmine Bleeth, Jenny McCarthy, Ernest Borgnine, Robert Vaughn, Trevor Einhorn United States November 1, 2018 1998 R 103 min Comedies, Sports Movies When two slackers' made-up sport, BASEketball, becomes a national craze, they hope to cash in on the basketball/baseball hybrid's popularity."
7716,"Movie Awara Paagal Deewana Vikram Bhatt Akshay Kumar, Sunil Shetty, Aftab Shivdasani, Preeti Jhangiani, Amrita Arora, Aarti Chhabria, Paresh Rawal, Johny Lever, Rahul Dev, Supriya Pilgaonkar India February 16, 2021 2002 TV-14 162 min Action & Adventure, Comedies, Dramas A dentist unwittingly becomes caught in the madcap fight between two criminal brothers-in-law trying to kill one another off to claim their inheritance."
1595,"Movie Bad Boys II Michael Bay Will Smith, Martin Lawrence, Jordi MollÃ , Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez United States October 1, 2019 2003 R 147 min Action & Adventure, Comedies In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
490,"Movie Bawarchi Hrishikesh Mukherjee Rajesh Khanna, A.K. Hangal, Durga Khote, Jaya Bhaduri, Kali Bannerjee, Usha Kiran, Asrani, Paintal India December 31, 2019 1972 TV-PG 125 min Classic Movies, Comedies, Dramas A dysfunctional middle-class family is transformed by the attentions of their talented new chef â until he vanishes along with their valuable jewels."
3749,"Movie Coach Carter Thomas Carter Samuel L. Jackson, Rob Brown, Robert Ri'chard, Rick Gonzalez, Nana Gbewonyo, Antwon Tanner, Channing Tatum, Ashanti, Texas Battle, Denise Dowse, Debbi Morgan United States, Germany January 1, 2020 2005 PG-13 137 min Dramas, Sports Movies Controversial basketball coach Ken Carter puts school before sports and benches his undefeated high school team for poor academic performance."
